tgl_publish,judul,link
"2016-07-18 08:25:00","Sekda Minta Kadis Keuangan Se-Aceh Alokasikan  Dana Hibah ",https://infopublik.id/kategori/nusantara/163895/sekda-minta-kadis-keuangan-se-aceh-alokasikan-dana-hibah
"2016-07-18 08:27:00","Gubernur Aceh  Buka Temu Penyair Internasional",https://infopublik.id/kategori/nusantara/163896/gubernur-aceh-buka-temu-penyair-internasional
"2016-07-18 08:39:00","Jalan Lamno - Jantho Mudahkan Bangun Kawasan Pedalaman",https://infopublik.id/kategori/nusantara/163901/jalan-lamno-jantho-mudahkan-bangun-kawasan-pedalaman
"2016-07-18 15:52:00","Fun Walk and Clean Bapedal Berlansung Meriah",https://infopublik.id/kategori/nusantara/163995/fun-walk-and-clean-bapedal-berlansung-meriah
"2016-07-18 22:03:00","Maret 2016 Penduduk Miskin Aceh Berkurang 11.000 Orang",https://infopublik.id/kategori/nusantara/164034/maret-2016-penduduk-miskin-aceh-berkurang-11-000-orang
"2016-07-27 10:04:00","Gubernur Aceh Buka Summer Democracy School",https://infopublik.id/kategori/nusantara/165087/gubernur-aceh-buka-summer-democracy-school
"2016-07-27 11:06:00","Ketua TP PKK Aceh Ajak Perempuan Berantas Korupsi",https://infopublik.id/kategori/nusantara/165086/ketua-tp-pkk-aceh-ajak-perempuan-berantas-korupsi
"2016-07-27 11:14:00","Produksi Tanaman Pangan Aceh Terus Meningkat",https://infopublik.id/kategori/nusantara/165084/produksi-tanaman-pangan-aceh-terus-meningkat
"2016-07-31 18:48:00","Pelaminan Aceh Diminati Pengunjung Pameran MTQ Nasional ke -26",https://infopublik.id/kategori/nusantara/165564/pelaminan-aceh-diminati-pengunjung-pameran-mtq-nasional-ke-26
"2016-08-01 07:59:00","Ribuan Pengunjung Padati Malam Penutupan MTQ XXVI",https://infopublik.id/kategori/nusantara/166500/ribuan-pengunjung-padati-malam-penutupan-mtq-xxvi
"2016-08-01 12:59:00","Gubernur Aceh: Korupsi Penyakit Kronis yang Harus Diberantas",https://infopublik.id/kategori/nusantara/166078/gubernur-aceh-korupsi-penyakit-kronis-yang-harus-diberantas
"2016-08-10 16:35:00","PT. Lafarg Siap Jadi Partner Pembangunan Pemerintah Aceh",https://infopublik.id/kategori/nusantara/166947/pt-lafarg-siap-jadi-partner-pembangunan-pemerintah-aceh
"2016-08-11 19:59:00","50 Pengelola PPID Kabupaten-Kota di Aceh Ikuti Bimtek",https://infopublik.id/kategori/nusantara/167150/50-pengelola-ppid-kabupaten-kota-di-aceh-ikuti-bimtek
"2016-08-12 10:52:00","Tri Lomba Juang Sarana Memupuk Semangat Nasionalisme",https://infopublik.id/kategori/nusantara/167195/tri-lomba-juang-sarana-memupuk-semangat-nasionalisme
"2016-08-12 10:54:00"," Sekda Aceh Minta  PNS Netral Hadapi Pilkada",https://infopublik.id/kategori/nusantara/167197/sekda-aceh-minta-pns-netral-hadapi-pilkada
"2016-08-12 11:03:00","Ulama Dan Majelis Adat Kelantan Studi Banding Ke Aceh",https://infopublik.id/kategori/nusantara/167204/ulama-dan-majelis-adat-kelantan-studi-banding-ke-aceh
"2016-08-14 11:14:00","Gubernur Kembali Sidak Masjid Baiturrahman",https://infopublik.id/kategori/nusantara/167322/gubernur-kembali-sidak-masjid-baiturrahman
"2016-08-14 11:19:00","Gubernur Gelar Rapat Percepatan Pengembangan KEKAL",https://infopublik.id/kategori/nusantara/167323/gubernur-gelar-rapat-percepatan-pengembangan-kekal
"2016-08-14 21:14:00","Kepala UPTD Seuramoe Informasi Aceh Tutup Bimtek PPID",https://infopublik.id/kategori/nusantara/167389/kepala-uptd-seuramoe-informasi-aceh-tutup-bimtek-ppid
"2016-08-14 21:17:00","Sekda Aceh Lepas Peserta Lomba Gerak Jalan 45 Kilometer",https://infopublik.id/kategori/nusantara/167390/sekda-aceh-lepas-peserta-lomba-gerak-jalan-45-kilometer
"2016-08-14 21:19:00","Gubernur Aceh : Bakti Sosial Terintegrasi, Sarana Aplikasikan Ilmu",https://infopublik.id/kategori/nusantara/167391/gubernur-aceh-bakti-sosial-terintegrasi-sarana-aplikasikan-ilmu
"2016-08-15 13:12:00","Gubernur Zaini: Satukan Kekuatan Dan Bangun Aceh Menjadi Negeri Makmur ",https://infopublik.id/kategori/nusantara/167491/gubernur-zaini-satukan-kekuatan-dan-bangun-aceh-menjadi-negeri-makmur
"2016-08-15 17:40:00","Gubernur Canangkan RSUDZA Sebagai Rumah Sakit Kelas Internasional",https://infopublik.id/kategori/nusantara/167543/gubernur-canangkan-rsudza-sebagai-rumah-sakit-kelas-internasional
"2016-08-17 21:17:00","Gubernur Kukuhkan Paskibraka Aceh 2016",https://infopublik.id/kategori/nusantara/167817/gubernur-kukuhkan-paskibraka-aceh-2016
"2016-08-17 21:33:00","Veteran Gayo Lues  Terharu Dapat Penghargaan  ",https://infopublik.id/kategori/nusantara/167834/veteran-gayo-lues-terharu-dapat-penghargaan
"2016-08-18 08:13:00","Puluhan Warga Binaan Rutan Blangkejeren Dapat Remisi",https://infopublik.id/kategori/nusantara/167838/puluhan-warga-binaan-rutan-blangkejeren-dapat-remisi
"2016-08-18 11:44:00","Gubernur Gelar Temu Ramah Dengan Veteran",https://infopublik.id/kategori/nusantara/167893/gubernur-gelar-temu-ramah-dengan-veteran
"2016-08-19 16:53:00","Saman 100001 Digelar September Mendatang",https://infopublik.id/kategori/nusantara/168143/saman-100001-digelar-september-mendatang
"2016-08-19 19:53:00","Peringatan HUT RI ke-71 Meriah di Kota Subulussalam",https://infopublik.id/kategori/nusantara/168152/peringatan-hut-ri-ke-71-meriah-di-kota-subulussalam
"2016-08-19 21:02:00","Isi Ulang Gas Elpiji Di Gayo Lues Rp30.000",https://infopublik.id/kategori/nusantara/168144/isi-ulang-gas-elpiji-di-gayo-lues-rp30-000
"2016-08-25 09:58:00","Gubernur Resmikan Gedung VIP Bandara SIM",https://infopublik.id/kategori/nusantara/168732/gubernur-resmikan-gedung-vip-bandara-sim
"2016-08-25 10:08:00","Gubernur Buka Rakor Sinkronisasi Pengembangan Fasilitas Usaha Kawasan Pedesaan",https://infopublik.id/kategori/nusantara/168734/gubernur-buka-rakor-sinkronisasi-pengembangan-fasilitas-usaha-kawasan-pedesaan
"2016-08-31 10:32:00","KIP Aceh Buka Layanan PPID",https://infopublik.id/kategori/nusantara/169508/kip-aceh-buka-layanan-ppid
"2016-09-01 13:19:00","Jokowi Serahkan Sapi Kurban Untuk Aceh",https://infopublik.id/kategori/nusantara/169849/jokowi-serahkan-sapi-kurban-untuk-aceh
"2016-09-01 13:22:00","Masyrakat Blangpegayon Harapkan Pangkalan Gas Elpiji Ditambah",https://infopublik.id/kategori/nusantara/169850/masyrakat-blangpegayon-harapkan-pangkalan-gas-elpiji-ditambah
"2016-09-01 19:25:00","Pemerintah Aceh Peringati Hari Pendidikan Daerah",https://infopublik.id/kategori/nusantara/169887/pemerintah-aceh-peringati-hari-pendidikan-daerah
"2016-09-01 19:29:00","Baitul Mal Aceh Siapkan 440 Beasiswa Berkelanjutan Tahfiz Quran",https://infopublik.id/kategori/nusantara/170724/baitul-mal-aceh-siapkan-440-beasiswa-berkelanjutan-tahfiz-quran
"2016-09-01 19:34:00","Gubernur Keluarkan 10 Instruksi Bagi Pengelola Pendidikan di Aceh",https://infopublik.id/kategori/nusantara/169889/gubernur-keluarkan-10-instruksi-bagi-pengelola-pendidikan-di-aceh
"2016-09-01 19:48:00","Peringatan Hardikda Ke-57 di Abdya Berjalan Lancar",https://infopublik.id/kategori/nusantara/169892/peringatan-hardikda-ke-57-di-abdya-berjalan-lancar
"2016-09-01 19:54:00","Agustus 2016 Aceh Alami Inflasi 0,01 Persen",https://infopublik.id/kategori/nusantara/169739/agustus-2016-aceh-alami-inflasi-0-01-persen
"2016-09-01 20:31:00","Pasangan Mesum dan Mucikari Dicambuk 100 Kali",https://infopublik.id/kategori/nusantara/169899/pasangan-mesum-dan-mucikari-dicambuk-100-kali
"2016-09-19 19:43:00","Pariwisata Penyumbang Devisa dan Lapangan Kerja yang Paling Mudah",https://infopublik.id/kategori/nusantara/171782/pariwisata-penyumbang-devisa-dan-lapangan-kerja-yang-paling-mudah
"2016-09-19 19:55:00","Pemerintah Aceh Komit Bangun Sarana Perhubungan",https://infopublik.id/kategori/nusantara/171783/pemerintah-aceh-komit-bangun-sarana-perhubungan
"2016-09-19 20:07:00","Bank Aceh Resmi Layani Nasabah dengan Sistem Syariah",https://infopublik.id/kategori/nusantara/171785/bank-aceh-resmi-layani-nasabah-dengan-sistem-syariah
"2016-09-20 18:19:00","Dishubkomintel Aceh Sosialisasi Keselamatan Bagi Pelajar",https://infopublik.id/kategori/nusantara/171955/dishubkomintel-aceh-sosialisasi-keselamatan-bagi-pelajar
"2016-09-21 18:02:00","Kepala Dinas Pertanian Aceh Hadiri Panen Perdana Jagung",https://infopublik.id/kategori/nusantara/172122/kepala-dinas-pertanian-aceh-hadiri-panen-perdana-jagung
"2016-09-21 18:16:00","Dharma Wanita Dishubkomintel Aceh Kunjungi Panti Sosial",https://infopublik.id/kategori/nusantara/172124/dharma-wanita-dishubkomintel-aceh-kunjungi-panti-sosial
"2016-09-28 19:43:00","Gubernur Serahkan Bantuan Mobil Operasional Kepada 8 Ulama Aceh",https://infopublik.id/kategori/nusantara/173083/gubernur-serahkan-bantuan-mobil-operasional-kepada-8-ulama-aceh
"2016-09-28 19:48:00","Forum Pemberdayaan PPID Ke-9 Di Nagan Raya Bahas SOP",https://infopublik.id/kategori/nusantara/173085/forum-pemberdayaan-ppid-ke-9-di-nagan-raya-bahas-sop
"2016-09-29 13:15:00","Enam Pasangan Balon Gubernur dan Cawagub Aceh Ikuti Tes Mengaji",https://infopublik.id/kategori/nusantara/173163/enam-pasangan-balon-gubernur-dan-cawagub-aceh-ikuti-tes-mengaji
"2016-09-29 13:27:00","Keterbukaan Informasi Publik di Aceh Perlu Adanya Qanun",https://infopublik.id/kategori/nusantara/173165/keterbukaan-informasi-publik-di-aceh-perlu-adanya-qanun
"2016-10-01 17:27:00","PAPDI Gelar Pertemuan Ilmiah Aceh Gastro Entero Hepatologi Update ",https://infopublik.id/kategori/nusantara/173641/papdi-gelar-pertemuan-ilmiah-aceh-gastro-entero-hepatologi-update
"2016-10-13 18:53:00","Gubenur Aceh kukuhkan Komisi Irigasi Aceh",https://infopublik.id/kategori/nusantara/175120/gubenur-aceh-kukuhkan-komisi-irigasi-aceh
"2016-10-19 16:44:00","Gubernur Aceh Dukung Program Pemberdayaan KOMPAK",https://infopublik.id/kategori/nusantara/175832/gubernur-aceh-dukung-program-pemberdayaan-kompak
"2016-10-19 16:53:00","UIN Ar-Raniry Harus Jadi Pusat Pengembangan Peradaban Islam di Dunia",https://infopublik.id/kategori/nusantara/175833/uin-ar-raniry-harus-jadi-pusat-pengembangan-peradaban-islam-di-dunia
"2016-10-20 09:37:00","Gubernur Aceh Tinjau Pembangunan Masjid Baiturrahman",https://infopublik.id/kategori/nusantara/175903/gubernur-aceh-tinjau-pembangunan-masjid-baiturrahman
"2016-10-20 09:39:00","BPNB Revitalisasi Kembali Empat Kesenian Lokal",https://infopublik.id/kategori/nusantara/175904/bpnb-revitalisasi-kembali-empat-kesenian-lokal
"2016-10-21 19:03:00","38 Santri Wakili Aceh di Pospenas VII Banten",https://infopublik.id/kategori/nusantara/176206/38-santri-wakili-aceh-di-pospenas-vii-banten
"2016-10-27 09:29:00","Gubernur Aceh Lantik 9 Plt Walikota dan Bupati",https://infopublik.id/kategori/nusantara/176848/gubernur-aceh-lantik-9-plt-walikota-dan-bupati
"2016-10-27 10:09:00","Gubernur Aceh Serahkan Sertifikat Tanah Kepada Warga Transmigran",https://infopublik.id/kategori/nusantara/176859/gubernur-aceh-serahkan-sertifikat-tanah-kepada-warga-transmigran
"2016-10-28 15:18:00","Mendagri Resmikan Plt Gubernur Aceh",https://infopublik.id/kategori/nusantara/177031/mendagri-resmikan-plt-gubernur-aceh
"2016-12-01 17:06:00","Korban Meninggal Bencana Gempa di Pidie Jaya mencapai 84 orang",https://infopublik.id/kategori/nusantara/182364/korban-meninggal-bencana-gempa-di-pidie-jaya-mencapai-84-orang
"2016-12-01 17:18:00","Plt Gubernur Aceh Dampingi Mendagri Tinjau Lokasi Gempa Pidie Jaya",https://infopublik.id/kategori/nusantara/182365/plt-gubernur-aceh-dampingi-mendagri-tinjau-lokasi-gempa-pidie-jaya
"2016-12-01 20:40:00","Presiden Jokowi Besuk Korban Gempa Aceh",https://infopublik.id/kategori/nusantara/182429/presiden-jokowi-besuk-korban-gempa-aceh
"2016-12-01 20:44:00","Mendagri: Pelayanan Terhadap Masyarakat Harus Tetap Jalan",https://infopublik.id/kategori/nusantara/182431/mendagri-pelayanan-terhadap-masyarakat-harus-tetap-jalan
"2016-12-02 00:47:00","Update Korban Pasca Gempa Pidie Jaya",https://infopublik.id/kategori/nusantara/182176/update-korban-pasca-gempa-pidie-jaya
"2016-12-02 00:52:00","Plt Gubernur Perintahkan Dinas Terkait Turun Ke Lapangan Pascagempa",https://infopublik.id/kategori/nusantara/182174/plt-gubernur-perintahkan-dinas-terkait-turun-ke-lapangan-pascagempa
"2016-12-02 03:37:00","Plt. Gubernur Aceh Tetapkan Gempa Pidie Jaya Dengan Status Darurat Provinsi",https://infopublik.id/kategori/nusantara/182190/plt-gubernur-aceh-tetapkan-gempa-pidie-jaya-dengan-status-darurat-provinsi
"2016-12-10 15:09:00","Pengungsi Gempa Pidie Jaya Mencapai 10.000 Jiwa",https://infopublik.id/kategori/nusantara/182544/pengungsi-gempa-pidie-jaya-mencapai-10-000-jiwa
"2016-12-15 17:45:00","Presiden Joko Widodo Kembali Kunjungi Korban Gempa Pidie Jaya",https://infopublik.id/kategori/nusantara/183033/presiden-joko-widodo-kembali-kunjungi-korban-gempa-pidie-jaya
"2016-12-15 17:57:00","Seminar Nasional Exclucivil 2016 dan Peluncuran Buku",https://infopublik.id/kategori/nusantara/183034/seminar-nasional-exclucivil-2016-dan-peluncuran-buku
"2016-12-15 18:12:00","Forkopimda Kota Banda Aceh Larang Perayaan Tahun Baru",https://infopublik.id/kategori/nusantara/183035/forkopimda-kota-banda-aceh-larang-perayaan-tahun-baru
"2016-12-16 11:41:00","Radio Djati FM Siar Informasi Dari Lokasi Bencana",https://infopublik.id/kategori/nusantara/183140/radio-djati-fm-siar-informasi-dari-lokasi-bencana
"2016-12-16 21:42:00","Walikota Hirokawa Serahkan Bantuan Untuk Korban Gempa Aceh",https://infopublik.id/kategori/nusantara/183194/walikota-hirokawa-serahkan-bantuan-untuk-korban-gempa-aceh
"2016-12-16 22:17:00","Dishubkomintel Aceh Gelar Siaran Keliling Pasca Gempa",https://infopublik.id/kategori/nusantara/183200/dishubkomintel-aceh-gelar-siaran-keliling-pasca-gempa
"2016-12-16 22:21:00","Meski Telah Runtuh, Masyarakat Tetap Shalat Jumat di Mesjid Quba",https://infopublik.id/kategori/nusantara/183201/meski-telah-runtuh-masyarakat-tetap-shalat-jumat-di-mesjid-quba
"2016-12-20 16:19:00","Aceh Raih Peringkat II Terbaik Keterbukan Informasi Publik Tahun 2016",https://infopublik.id/kategori/nusantara/183474/aceh-raih-peringkat-ii-terbaik-keterbukan-informasi-publik-tahun-2016
"2016-12-29 19:41:00","Menteri Perindustrian Salurkan Bantuan Untuk Korban Gempa Pidie Jaya",https://infopublik.id/kategori/nusantara/184331/menteri-perindustrian-salurkan-bantuan-untuk-korban-gempa-pidie-jaya
"2016-12-29 19:51:00","Pembangunan Pasca Darurat Difokuskan Kepada Sarana Publik",https://infopublik.id/kategori/nusantara/184332/pembangunan-pasca-darurat-difokuskan-kepada-sarana-publik
"2017-01-18 11:49:00","Gempa Kembali Terjadi Di Aceh Saat Menjelang Magrib",https://infopublik.id/kategori/nusantara/186050/gempa-kembali-terjadi-di-aceh-saat-menjelang-magrib
"2017-01-27 13:19:00","Soedarmo Kukuhkan Zulkifli Jadi Plt Walikota Sabang",https://infopublik.id/kategori/nusantara/187138/soedarmo-kukuhkan-zulkifli-jadi-plt-walikota-sabang
"2017-02-14 10:24:00","Gubernur Aceh Resmikan Jembatan Lamnyong",https://infopublik.id/kategori/nusantara/189179/gubernur-aceh-resmikan-jembatan-lamnyong
"2017-02-14 10:36:00","Pimpin Apel Perdana, Abu Doto Minta ASN Tingkatkan Kinerja",https://infopublik.id/kategori/nusantara/189182/pimpin-apel-perdana-abu-doto-minta-asn-tingkatkan-kinerja
"2017-02-14 11:05:00","Wagub Hadiri Maulid di Meuligoe Wali Nanggroe",https://infopublik.id/kategori/nusantara/189177/wagub-hadiri-maulid-di-meuligoe-wali-nanggroe
"2017-02-26 12:06:00","Pasangan Irwandi-Nova Raih Suara Terbanyak Pada Pilkada Aceh 2017",https://infopublik.id/kategori/nusantara/190652/pasangan-irwandi-nova-raih-suara-terbanyak-pada-pilkada-aceh-2017
"2017-02-28 05:49:00","Dirjen IKP Kemkominfo Rencanakan Rekrut Jupen",https://infopublik.id/kategori/nusantara/190837/dirjen-ikp-kemkominfo-rencanakan-rekrut-jupen
"2017-03-01 17:52:00","Penas KTNA Mendorong Sektor Pertanian Dan Perikanan Di Aceh",https://infopublik.id/kategori/nusantara/191941/penas-ktna-mendorong-sektor-pertanian-dan-perikanan-di-aceh
"2017-03-02 02:19:00","Pemerintah Aceh Siap Sukseskan Penas KTNA ke XV",https://infopublik.id/kategori/nusantara/192246/pemerintah-aceh-siap-sukseskan-penas-ktna-ke-xv
"2017-03-02 04:31:00","Pemuda Pancasila Diharap Dapat Menjadi Penggerak Ekonomi Aceh",https://infopublik.id/kategori/nusantara/192248/pemuda-pancasila-diharap-dapat-menjadi-penggerak-ekonomi-aceh
"2017-03-02 06:33:00","Komisi C DPRD Riau Pelajari Pengelolaan Keuangan Aceh",https://infopublik.id/kategori/nusantara/192046/komisi-c-dprd-riau-pelajari-pengelolaan-keuangan-aceh
"2017-03-14 17:45:00","Gempa 5,9 SR Kembali Goyang Aceh",https://infopublik.id/kategori/nusantara/193074/gempa-5-9-sr-kembali-goyang-aceh
"2017-03-14 18:00:00","Pemerintah Aceh Umumkan 873 Paket Lelang APBA 2017",https://infopublik.id/kategori/nusantara/193072/pemerintah-aceh-umumkan-873-paket-lelang-apba-2017
"2017-03-14 19:53:00","Gubernur Aceh Tarek Pukat Bersama Nelayan Gampong Jawa",https://infopublik.id/kategori/nusantara/193078/gubernur-aceh-tarek-pukat-bersama-nelayan-gampong-jawa
"2017-03-16 14:57:00","Posisi Pemerintah Aceh dalam Pengelolaan KEK Arun Perlu Dikuatkan",https://infopublik.id/kategori/nusantara/193405/posisi-pemerintah-aceh-dalam-pengelolaan-kek-arun-perlu-dikuatkan
"2017-03-17 11:42:00","Gubernur Aceh Serahkan Bantuan Bus Dan Mobil Damkar",https://infopublik.id/kategori/nusantara/193404/gubernur-aceh-serahkan-bantuan-bus-dan-mobil-damkar
"2017-03-21 20:02:00","Sekda: TPID Aceh Mampu Atasi Ancaman Inflasi",https://infopublik.id/kategori/nusantara/194192/sekda-tpid-aceh-mampu-atasi-ancaman-inflasi
"2017-04-01 18:58:00","Diskominsa Aceh Buka Aduan On Line Lawan Hoax",https://infopublik.id/kategori/nusantara/196120/diskominsa-aceh-buka-aduan-on-line-lawan-hoax
"2017-04-02 01:40:00","KIP Aceh Tetapkan Irwandi-Nova Sebagai Gubernur dan Wakil Gubernur Aceh",https://infopublik.id/kategori/nusantara/196846/kip-aceh-tetapkan-irwandi-nova-sebagai-gubernur-dan-wakil-gubernur-aceh
"2017-04-11 11:08:00","Gubernur: Peringkat Aceh Harus Lebih Baik Dari Tahun Lalu",https://infopublik.id/kategori/nusantara/197361/gubernur-peringkat-aceh-harus-lebih-baik-dari-tahun-lalu
"2017-04-18 09:09:00","Gunakan Dana Otsus Untuk Tingkatkan Kesejahteraan Rakyat Aceh",https://infopublik.id/kategori/nusantara/198281/gunakan-dana-otsus-untuk-tingkatkan-kesejahteraan-rakyat-aceh
"2017-04-18 09:15:00","DPRA : Irwandi Sebagai Gubernur Aceh",https://infopublik.id/kategori/nusantara/198282/dpra-irwandi-sebagai-gubernur-aceh
"2017-04-19 22:07:00","Dinas Kominfo Dan Persandian Aceh Siapkan 800 Mbps Bandwidth Internet",https://infopublik.id/kategori/nusantara/198652/dinas-kominfo-dan-persandian-aceh-siapkan-800-mbps-bandwidth-internet
"2017-04-19 22:10:00","Jelang Puasa, Pemerintah Aceh Gelar Rapat Pemantauan Harga Barang",https://infopublik.id/kategori/nusantara/198653/jelang-puasa-pemerintah-aceh-gelar-rapat-pemantauan-harga-barang
"2017-04-19 22:12:00","Angka Perceraian Tinggi, BKKBN Kerjasama Dengan KUA",https://infopublik.id/kategori/nusantara/198651/angka-perceraian-tinggi-bkkbn-kerjasama-dengan-kua
"2017-04-21 10:49:00","Dinas Regristasi Kependudukan Aceh Tempati Gedung Baru",https://infopublik.id/kategori/nusantara/198940/dinas-regristasi-kependudukan-aceh-tempati-gedung-baru
"2017-04-26 05:31:00","Simulasi Bencana Dengan Membunyikan Sirene Tsunami",https://infopublik.id/kategori/nusantara/199525/simulasi-bencana-dengan-membunyikan-sirene-tsunami
"2017-04-26 05:37:00","Menteri Agama Dijadwalkan Buka Pionir VIII di UIN AR-Raniry",https://infopublik.id/kategori/nusantara/199524/menteri-agama-dijadwalkan-buka-pionir-viii-di-uin-ar-raniry
"2017-04-26 05:42:00","Gubernur Ajak Masyarakat Tingkatkan Kualitas Shalat",https://infopublik.id/kategori/nusantara/199522/gubernur-ajak-masyarakat-tingkatkan-kualitas-shalat
"2017-04-26 05:52:00","BPJN: Kondisi Jalan Nasional di Aceh Cukup Baik",https://infopublik.id/kategori/nusantara/199526/bpjn-kondisi-jalan-nasional-di-aceh-cukup-baik
"2017-04-26 05:58:00","Gubernur Harap Peran Aktif Satpol PP dan WH Aceh Pada Penas KTNA",https://infopublik.id/kategori/nusantara/199531/gubernur-harap-peran-aktif-satpol-pp-dan-wh-aceh-pada-penas-ktna
"2017-04-26 21:32:00","Polisi Bagikan Gembok Kepada Pengendara Sepeda Motor",https://infopublik.id/kategori/nusantara/199777/polisi-bagikan-gembok-kepada-pengendara-sepeda-motor
